num,humanized,machine
2627,September 2 1972,1972-09-02
2628,Wednesday April 16 1980,1980-04-16
2629,Thursday July 23 2009,2009-07-23
2630,Tuesday April 17 2012,2012-04-17
2631,3 08 82,1982-08-03
2632,4 Feb 1994,1994-02-04
2633,Friday June 17 2011,2011-06-17
2634,5 July 2000,2000-07-05
2635,Feb 24 2016,2016-02-24
2636,31 01 74,1974-01-31
2637,Saturday February 13 1993,1993-02-13
2638,Saturday May 23 1998,1998-05-23
2639,Jul 11 1975,1975-07-11
2640,Saturday March 5 2005,2005-03-05
2641,Thursday April 28 2016,2016-04-28
2642,March 18 1981,1981-03-18
2643,Thursday August 24 1978,1978-08-24
2644,5/1/83,1983-05-01
2645,May 8 2020,2020-05-08
2646,25 February 1993,1993-02-25
2647,Monday July 15 2002,2002-07-15
2648,Monday July 14 1975,1975-07-14
2649,Sunday February 19 1978,1978-02-19
2650,18 Mar 2021,2021-03-18
2651,Thursday May 14 1970,1970-05-14
2652,Friday December 14 1979,1979-12-14
2653,Saturday January 25 1975,1975-01-25
2654,Sunday March 23 1997,1997-03-23
2655,30 Sep 1986,1986-09-30
2656,February 24 1975,1975-02-24
2657,7/21/07,2007-07-21
2658,9 May 2002,2002-05-09
2659,13 November 2011,2011-11-13
2660,9/21/87,1987-09-21
2661,Sunday September 2 1984,1984-09-02
2662,5 Mar 1974,1974-03-05
2663,09 Aug 2007,2007-08-09
2664,27 November 1975,1975-11-27
2665,Friday August 29 2003,2003-08-29
2666,29 June 1975,1975-06-29
2667,09 Aug 2008,2008-08-09
2668,Wednesday November 1 2017,2017-11-01
2669,Monday December 10 1990,1990-12-10
2670,Tuesday December 28 1971,1971-12-28
2671,Thursday May 21 2015,2015-05-21
2672,Wednesday February 19 2014,2014-02-19
2673,August 17 2007,2007-08-17
2674,Thursday November 2 2006,2006-11-02
2675,Sunday May 31 1981,1981-05-31
2676,01.01.92,1992-01-01
2677,February 3 1989,1989-02-03
2678,03 Feb 2003,2003-02-03
2679,Friday June 20 2014,2014-06-20
2680,Tuesday September 28 2021,2021-09-28
2681,15 October 1974,1974-10-15
2682,8 Oct 1990,1990-10-08
2683,14 September 2018,2018-09-14
2684,Friday May 11 2007,2007-05-11
2685,4 Mar 1982,1982-03-04
2686,24 Feb 2009,2009-02-24
2687,June 20 1980,1980-06-20
2688,Tuesday May 27 2014,2014-05-27
2689,September 24 2015,2015-09-24
2690,5 April 1973,1973-04-05
2691,Monday August 17 1992,1992-08-17
2692,2/13/94,1994-02-13
2693,July 20 2008,2008-07-20
2694,November 30 1995,1995-11-30
2695,Sunday September 7 1997,1997-09-07
2696,21 01 03,2003-01-21
2697,September 12 2007,2007-09-12
2698,Tuesday September 26 1989,1989-09-26
2699,13 Mar 1973,1973-03-13
2700,6/25/92,1992-06-25
2701,22 11 13,2013-11-22
2702,January 10 1985,1985-01-10
2703,10/13/70,1970-10-13
2704,Wednesday June 27 2012,2012-06-27
2705,Saturday January 8 2000,2000-01-08
2706,30 September 2008,2008-09-30
2707,Jan 22 1999,1999-01-22
2708,24 October 1991,1991-10-24
2709,3/25/93,1993-03-25
2710,Monday February 20 1978,1978-02-20
2711,13.03.14,2014-03-13
2712,Friday September 23 1983,1983-09-23
2713,February 10 1999,1999-02-10
2714,Monday March 16 2009,2009-03-16
2715,Thursday September 2 1982,1982-09-02
2716,Monday July 4 2011,2011-07-04
2717,Tuesday August 1 1989,1989-08-01
2718,Friday March 15 2019,2019-03-15
2719,Tuesday September 12 1995,1995-09-12
2720,3 Dec 2002,2002-12-03
2721,Saturday February 17 1979,1979-02-17
2722,April 28 1986,1986-04-28
2723,Saturday October 20 2018,2018-10-20
2724,4 October 1981,1981-10-04
2725,January 26 1974,1974-01-26
2726,Saturday January 12 1985,1985-01-12
2727,20 May 1988,1988-05-20
2728,14 May 1983,1983-05-14
2729,July 10 1972,1972-07-10
2730,31.12.80,1979-12-31
2731,Apr 1 2003,2003-04-01
2732,Friday December 14 2007,2007-12-14
2733,Friday November 3 1972,1972-11-03
2734,1/12/04,2004-01-12
2735,Monday October 25 1971,1971-10-25
2736,Jun 29 1990,1990-06-29
2737,Monday September 22 2008,2008-09-22
2738,31 July 1974,1974-07-31
2739,Friday January 21 2000,2000-01-21
2740,1 08 80,1980-08-01
2741,Wednesday April 15 2015,2015-04-15
2742,21 May 2001,2001-05-21
2743,April 25 1984,1984-04-25
2744,Thursday April 18 1991,1991-04-18
2745,5/17/14,2014-05-17
2746,19 Jun 2007,2007-06-19
2747,Sunday February 1 1976,1976-02-01
2748,Tuesday December 31 2019,2019-12-31
2749,26 Sep 2006,2006-09-26
2750,Wednesday December 12 2018,2018-12-12
2751,Monday April 5 1976,1976-04-05
2752,Jan 31 2002,2002-01-31
2753,2 December 2001,2001-12-02
2754,Saturday June 29 2013,2013-06-29
2755,Tuesday June 25 2013,2013-06-25
2756,Monday April 15 1996,1996-04-15
2757,Sunday September 8 2019,2019-09-08
2758,Sunday March 12 1995,1995-03-12
2759,March 7 1972,1972-03-07
2760,Wednesday November 17 2021,2021-11-17
2761,Saturday April 17 2021,2021-04-17
2762,Tuesday March 10 2009,2009-03-10
2763,May 27 2001,2001-05-27
2764,Monday September 7 1998,1998-09-07
2765,Friday March 15 1974,1974-03-15
2766,28 Jul 1997,1997-07-28
2767,Thursday January 15 1976,1976-01-15
2768,Jul 21 1977,1977-07-21
2769,Tuesday March 31 1970,1970-03-31
2770,18 02 89,1989-02-18
2771,Friday August 9 2013,2013-08-09
2772,3 Feb 2012,2012-02-03
2773,November 19 1996,1996-11-19
2774,Wednesday October 15 1997,1997-10-15
2775,Monday September 18 1972,1972-09-18
2776,27 June 2021,2021-06-27
2777,4 01 08,2008-01-04
2778,24 Mar 2015,2015-03-24
2779,September 15 2005,2005-09-15
2780,13 December 1970,1970-12-13
2781,Monday September 3 1990,1990-09-03
2782,9 February 2017,2017-02-09
2783,June 12 1996,1996-06-12
2784,16 March 2008,2008-03-16
2785,July 23 1971,1971-07-23
2786,26 December 2005,2005-12-26
2787,12 Aug 2018,2018-08-12
2788,Monday April 7 2008,2008-04-07
2789,Saturday July 20 1974,1974-07-20
2790,Sunday February 15 1987,1987-02-15
2791,January 26 1999,1999-01-26
2792,Saturday June 28 1997,1997-06-28
2793,5/21/07,2007-05-21
2794,18 January 1972,1972-01-18
2795,Wednesday January 10 1990,1990-01-10
2796,Tuesday July 19 2022,2022-07-19
2797,Saturday June 24 1989,1989-06-24
2798,Monday May 9 1988,1988-05-09
2799,16.11.07,2007-11-16
2800,Saturday July 29 2000,2000-07-29
2801,17 September 2001,2001-09-17
2802,2 08 98,1998-08-02
2803,Sunday September 23 2007,2007-09-23
2804,Monday June 4 2018,2018-06-04
2805,July 12 1997,1997-07-12
2806,Tuesday October 5 1999,1999-10-05
2807,Thursday August 6 2009,2009-08-06
2808,Saturday July 27 1974,1974-07-27
2809,12 Dec 2003,2003-12-12
2810,3 Dec 2011,2011-12-03
2811,October 19 1982,1982-10-19
2812,April 15 1976,1976-04-15
2813,Monday December 20 1976,1976-12-20
2814,24 12 16,2016-12-24
2815,Monday January 13 2003,2003-01-13
2816,Tuesday January 17 2006,2006-01-17
2817,Sunday March 22 2009,2009-03-22
2818,Friday April 8 1977,1977-04-08
2819,25 November 1986,1986-11-25
2820,10/1/02,2002-10-01
2821,August 16 2012,2012-08-16
2822,Apr 21 2021,2021-04-21
2823,21 October 1980,1980-10-21
2824,Sunday June 28 1970,1970-06-28
2825,Wednesday July 16 2014,2014-07-16
2826,4 01 88,1988-01-04
2827,Saturday November 26 1988,1988-11-26
2828,May 3 2014,2014-05-03
2829,Friday October 18 1985,1985-10-18
2830,September 29 2002,2002-09-29
2831,Saturday January 17 2004,2004-01-17
2832,26 May 2009,2009-05-26
2833,20 10 12,2012-10-20
2834,Tuesday August 16 1994,1994-08-16
2835,22 November 1995,1995-11-22
2836,20 Dec 2020,2020-12-20
2837,April 14 1996,1996-04-14
2838,29 07 02,2002-07-29
2839,Thursday April 21 2022,2022-04-21
2840,13 Oct 1984,1984-10-13
2841,Monday April 20 2020,2020-04-20
2842,2 Sep 1974,1974-09-02
2843,Monday June 6 2022,2022-06-06
2844,Nov 16 1987,1987-11-16
2845,Saturday October 1 1977,1977-10-01
2846,Jul 31 1997,1997-07-31
2847,19 April 1980,1980-04-19
2848,Friday February 9 2001,2001-02-09
2849,December 28 2017,2017-12-28
2850,10 May 1974,1974-05-10
2851,05 Feb 2001,2001-02-05
2852,Monday March 18 2002,2002-03-18
2853,Thursday November 20 1997,1997-11-20
2854,2/17/88,1988-02-17
2855,10 March 2004,2004-03-10
2856,May 13 1995,1995-05-13
2857,29 Sep 2000,2000-09-29
2858,October 13 1993,1993-10-13
2859,19 November 1999,1999-11-19
2860,Monday July 18 2022,2022-07-18
2861,14.07.75,1975-07-14
2862,Friday August 25 2000,2000-08-25
2863,Tuesday January 7 1986,1986-01-07
2864,29 Mar 1996,1996-03-29
2865,June 15 2009,2009-06-15
2866,Thursday September 6 2007,2007-09-06
2867,Monday August 23 2010,2010-08-23
2868,Thursday August 31 2017,2017-08-31
2869,Saturday December 20 2014,2014-12-20
2870,1 March 1985,1985-03-01
2871,12 Nov 2020,2020-11-12
2872,13 Jan 2020,2020-01-13
2873,3 December 1982,1982-12-03
2874,Wednesday September 12 2001,2001-09-12
2875,27 Aug 2020,2020-08-27
2876,Saturday February 8 1975,1975-02-08
2877,Wednesday February 21 1990,1990-02-21
2878,1/10/81,1981-01-10
2879,22 12 20,2020-12-22
2880,14 Aug 1994,1994-08-14
2881,Sunday October 24 2021,2021-10-24
2882,Friday April 26 1985,1985-04-26
2883,Monday February 10 2014,2014-02-10
2884,Friday January 26 1990,1990-01-26
2885,October 22 2019,2019-10-22
2886,05 Jun 1986,1986-06-05
2887,10 09 93,1993-09-10
2888,04.05.78,1978-05-04
2889,Wednesday April 19 1972,1972-04-19
2890,Sunday May 30 1993,1993-05-30
2891,10.04.77,1977-04-10
2892,Wednesday May 30 2007,2007-05-30
2893,Monday November 3 2008,2008-11-03
2894,6 05 10,2010-05-06
2895,Wednesday December 20 1978,1978-12-20
2896,April 7 2004,2004-04-07
2897,Friday October 6 1972,1972-10-06
2898,24 07 90,1990-07-24
2899,4 08 14,2014-08-04
2900,22.08.19,2019-08-22
2901,28 May 2019,2019-05-28
2902,Monday March 6 2006,2006-03-06
2903,28 Oct 1998,1998-10-28
2904,February 10 2005,2005-02-10
2905,May 8 2004,2004-05-08
2906,11 January 1995,1995-01-11
2907,Thursday December 15 2005,2005-12-15
2908,July 6 2018,2018-07-06
2909,Saturday March 22 1980,1980-03-22
2910,5 December 1981,1981-12-05
2911,12 Jul 2001,2001-07-12
2912,15 July 1972,1972-07-15
2913,21 September 1970,1970-09-21
2914,Sunday January 11 1987,1987-01-11
2915,9/25/94,1994-09-25
2916,15.12.13,2013-12-15
2917,20 Nov 1996,1996-11-20
2918,Saturday September 29 1979,1979-09-29
2919,Tuesday April 24 1973,1973-04-24
2920,February 18 2010,2010-02-18
2921,9 August 2004,2004-08-09
2922,Wednesday June 18 1975,1975-06-18
2923,Monday May 24 1976,1976-05-24
2924,12 May 1991,1991-05-12
2925,Tuesday August 20 1991,1991-08-20
2926,22 Nov 2019,2019-11-22
2927,Friday August 15 1980,1980-08-15
2928,27 November 2004,2004-11-27
2929,31 March 1988,1988-03-31
2930,Sunday September 4 2011,2011-09-04
2931,December 7 1980,1980-12-07
2932,17 December 2005,2005-12-17
2933,21 11 18,2018-11-21
2934,Wednesday October 23 2002,2002-10-23
2935,23 Feb 2006,2006-02-23
2936,19 October 1989,1989-10-19
2937,Tuesday May 11 2004,2004-05-11
2938,Saturday December 31 1994,1994-12-31
2939,22 02 78,1978-02-22
2940,December 28 2017,2017-12-28
2941,Dec 1 2010,2010-12-01
2942,24 Mar 1971,1971-03-24
2943,Saturday July 16 2016,2016-07-16
2944,Thursday July 8 1982,1982-07-08
2945,29 Apr 1979,1979-04-29
2946,26 March 1992,1992-03-26
2947,Friday August 12 1988,1988-08-12
2948,Dec 20 2011,2011-12-20
2949,May 19 1992,1992-05-19
2950,June 11 1989,1989-06-11
2951,13 Apr 1995,1995-04-13
2952,10 09 98,1998-09-10
2953,Sunday July 15 1973,1973-07-15
2954,Wednesday February 15 1995,1995-02-15
2955,18 January 2022,2022-01-18
2956,9 Mar 2005,2005-03-09
2957,Thursday December 16 1971,1971-12-16
2958,4/7/02,2002-04-07
2959,April 24 1994,1994-04-24
2960,20 February 1986,1986-02-20
2961,Tuesday January 24 1978,1978-01-24
2962,4 May 1972,1972-05-04
2963,24 Oct 2003,2003-10-24
2964,Friday October 21 1994,1994-10-21
2965,Friday September 17 1976,1976-09-17
2966,Wednesday September 5 1973,1973-09-05
2967,Thursday December 28 2000,2000-12-28
2968,Thursday April 19 1979,1979-04-19
2969,Monday February 26 2001,2001-02-26
2970,22 February 1986,1986-02-22
2971,17 May 1988,1988-05-17
2972,Mar 17 1993,1993-03-17
2973,Sunday June 7 1987,1987-06-07
2974,Sunday June 8 1986,1986-06-08
2975,15 May 1983,1983-05-15
2976,20 Nov 2002,2002-11-20
2977,14 Apr 1992,1992-04-14
2978,Saturday January 30 1993,1993-01-30
2979,Wednesday July 18 2012,2012-07-18
2980,11.04.16,2016-04-11
2981,14 July 1985,1985-07-14
2982,August 3 1975,1975-08-03
2983,Aug 20 1979,1979-08-20
2984,March 31 2008,2008-03-31
2985,9 Nov 1979,1979-11-09
2986,17 12 17,2017-12-17
2987,Wednesday February 14 1990,1990-02-14
2988,12 Aug 2008,2008-08-12
2989,22 Nov 2014,2014-11-22
2990,22 May 1989,1989-05-22
2991,April 3 2005,2005-04-03
2992,Thursday October 21 1982,1982-10-21
2993,17 November 1977,1977-11-17
2994,30 May 2014,2014-05-30
2995,Wednesday November 5 1975,1975-11-05
2996,12 May 2011,2011-05-12
2997,Thursday December 19 2019,2019-12-19
2998,Monday December 31 1979,1979-12-31
2999,28 December 1970,1970-12-28
3000,Monday February 26 1990,1990-02-26
3001,Friday December 10 1971,1971-12-10
3002,12/27/96,1996-12-27
3003,31 July 1994,1994-07-31
3004,Sunday September 25 2005,2005-09-25
3005,30 September 1975,1975-09-30
3006,Friday April 2 1982,1982-04-02
3007,Jan 8 2005,2005-01-08
3008,Sunday October 9 2016,2016-10-09
3009,Wednesday March 1 2000,2000-03-01
3010,Tuesday April 3 2018,2018-04-03
3011,September 9 2007,2007-09-09
3012,30 Dec 2015,2015-12-30
3013,December 20 2014,2014-12-20
3014,Jan 15 1979,1979-01-15
3015,18 Feb 2006,2006-02-18
3016,22 Oct 2008,2008-10-22
3017,8 August 1989,1989-08-08
3018,27 Nov 1971,1971-11-27
3019,04 Aug 1997,1997-08-04
3020,11 Feb 2005,2005-02-11
3021,13 Nov 1985,1985-11-13
3022,Friday March 27 2009,2009-03-27
3023,6 November 2014,2014-11-06
3024,June 2 2009,2009-06-02
3025,04.11.84,1984-11-04
3026,Wednesday May 19 1971,1971-05-19
3027,06.06.80,1980-06-06
3028,11 06 71,1971-06-11
3029,Monday November 5 2001,2001-11-05
3030,July 18 1998,1998-07-18
3031,Monday February 6 1978,1978-02-06
3032,Wednesday January 6 1993,1993-01-06
3033,21.02.76,1976-02-21
3034,Monday February 2 1976,1976-02-02
3035,Sunday June 4 1972,1972-06-04
3036,April 21 1981,1981-04-21
3037,Saturday November 6 1976,1976-11-06
3038,9/6/05,2005-09-06
3039,October 9 1991,1991-10-09
3040,August 5 2007,2007-08-05
3041,Saturday March 17 1973,1973-03-17
3042,Wednesday June 29 2016,2016-06-29
3043,27 Nov 1986,1986-11-27
3044,21 06 22,2022-06-21
3045,Monday May 6 2002,2002-05-06
3046,Saturday November 20 1993,1993-11-20
3047,Wednesday August 12 1981,1981-08-12
3048,Monday February 10 2020,2020-02-10
3049,3 01 05,2005-01-03
3050,13 January 2006,2006-01-13
3051,5 01 74,1974-01-05
3052,03 Feb 1973,1973-02-03
3053,8 March 2019,2019-03-08
3054,Friday September 5 1980,1980-09-05
3055,Tuesday December 8 2009,2009-12-08
3056,Saturday February 23 1974,1974-02-23
3057,12 August 1970,1970-08-12
3058,30 March 1972,1972-03-30
3059,Friday July 8 2016,2016-07-08
3060,September 15 1992,1992-09-15
3061,20 10 02,2002-10-20
3062,2/13/78,1978-02-13
3063,September 25 1996,1996-09-25
3064,March 9 1989,1989-03-09
3065,June 8 1994,1994-06-08
3066,02 Oct 2019,2019-10-02
3067,Wednesday December 15 1982,1982-12-15
3068,Nov 21 2004,2004-11-21
3069,Saturday February 9 2008,2008-02-09
3070,11 August 1996,1996-08-11
3071,5 October 2011,2011-10-05
3072,March 16 1991,1991-03-16
3073,15.11.03,2003-11-15
3074,Sunday August 19 2007,2007-08-19
3075,21 August 1990,1990-08-21
3076,Thursday May 21 2020,2020-05-21
3077,03.01.94,1994-01-03
3078,December 17 1976,1976-12-17
3079,Monday September 23 2013,2013-09-23
3080,14 July 1976,1976-07-14
3081,29 July 2004,2004-07-29
3082,Monday December 27 1993,1993-12-27
3083,Wednesday July 24 1985,1985-07-24
3084,Saturday July 22 2000,2000-07-22
3085,Wednesday September 16 1987,1987-09-16
3086,11 September 2017,2017-09-11
3087,May 9 1987,1987-05-09
3088,Sunday October 31 2021,2021-10-31
3089,27 Jun 2000,2000-06-27
3090,November 17 1985,1985-11-17
3091,8 June 1973,1973-06-08
3092,11 12 12,2012-12-11
3093,22 February 1988,1988-02-22
3094,Saturday February 11 2006,2006-02-11
3095,5 Dec 1974,1974-12-05
3096,11 May 1997,1997-05-11
3097,Thursday September 3 2009,2009-09-03
3098,27 Nov 2004,2004-11-27
3099,11/6/97,1997-11-06
3100,8 Mar 1994,1994-03-08
3101,Wednesday October 29 1980,1980-10-29
3102,Saturday October 14 1989,1989-10-14
3103,Saturday December 5 1987,1987-12-05
3104,Sunday March 3 1985,1985-03-03
3105,Tuesday March 22 1994,1994-03-22
3106,April 10 2021,2021-04-10
3107,18 Dec 1986,1986-12-18
3108,9 03 75,1975-03-09
3109,2 05 13,2013-05-02
3110,Tuesday May 19 1970,1970-05-19
3111,October 31 1999,1999-10-31
3112,March 29 2015,2015-03-29
3113,3/22/80,1980-03-22
3114,28.06.91,1991-06-28
3115,14 Nov 1990,1990-11-14
3116,Wednesday October 17 1984,1984-10-17
3117,11 January 2009,2009-01-11
3118,03 Aug 1992,1992-08-03
3119,06 Feb 1977,1977-02-06
3120,23 Jan 2017,2017-01-23
3121,Friday March 17 1989,1989-03-17
3122,May 5 1990,1990-05-05
3123,19 Dec 1996,1996-12-19
3124,Jul 22 1982,1982-07-22
3125,20 Jun 2019,2019-06-20
3126,Wednesday April 3 1996,1996-04-03
3127,Monday April 25 1994,1994-04-25
3128,30 May 1983,1983-05-30
3129,Sunday January 17 2021,2021-01-17
3130,Monday April 10 1972,1972-04-10
3131,Thursday April 5 2018,2018-04-05
3132,January 5 1983,1983-01-05
3133,Thursday November 7 2019,2019-11-07
3134,Thursday April 20 1989,1989-04-20
3135,October 9 2014,2014-10-09
3136,Thursday April 28 1977,1977-04-28
3137,Saturday February 15 1992,1992-02-15
3138,Wednesday February 20 2013,2013-02-20
3139,Saturday August 21 2021,2021-08-21
3140,October 9 1988,1988-10-09
3141,Wednesday August 14 2002,2002-08-14
3142,June 9 1983,1983-06-09
3143,Monday November 24 1975,1975-11-24
3144,Wednesday November 23 1994,1994-11-23
3145,19 04 00,2000-04-19
3146,July 14 1980,1980-07-14
3147,9 June 1997,1997-06-09
3148,1/10/17,2017-01-10
3149,Monday January 8 1996,1996-01-08
3150,Monday January 22 1979,1979-01-22
3151,Monday August 10 1998,1998-08-10
3152,Monday May 10 2004,2004-05-10
3153,02 Nov 1998,1998-11-02
3154,Monday July 5 1982,1982-07-05
3155,Monday June 22 1970,1970-06-22
3156,Saturday December 28 1991,1991-12-28
3157,16 Oct 2013,2013-10-16
3158,Tuesday November 12 1974,1974-11-12
3159,October 26 2018,2018-10-26
3160,September 9 1977,1977-09-09
3161,Sunday February 12 1995,1995-02-12
3162,Monday July 29 2019,2019-07-29
3163,Sunday March 15 1992,1992-03-15
3164,28.09.15,2015-09-28
3165,11/4/70,1970-11-04
3166,Sunday August 11 2013,2013-08-11
3167,18 January 1981,1981-01-18
3168,January 7 1986,1986-01-07
3169,November 13 2009,2009-11-13
3170,Feb 27 1979,1979-02-27
3171,March 8 1980,1980-03-08
3172,Friday January 23 1987,1987-01-23
3173,Sunday November 24 2019,2019-11-24
3174,12 November 1998,1998-11-12
3175,November 24 2010,2010-11-24
3176,17 October 1988,1988-10-17
3177,05 Jun 2021,2021-06-05
3178,Friday April 19 2019,2019-04-19
3179,29 September 1995,1995-09-29
3180,30 June 2013,2013-06-30
3181,Thursday April 16 2015,2015-04-16
3182,Friday May 21 1982,1982-05-21
3183,30 December 2007,2007-12-30
3184,20 Dec 2014,2014-12-20
3185,27 05 95,1995-05-27
3186,March 5 2016,2016-03-05
3187,24 Jul 1993,1993-07-24
3188,Friday February 13 1976,1976-02-13
3189,May 23 1979,1979-05-23
3190,Saturday January 11 2020,2020-01-11
3191,Wednesday August 20 1986,1986-08-20
3192,Thursday July 11 1985,1985-07-11
3193,November 14 1992,1992-11-14
3194,8 Mar 2021,2021-03-08
3195,21 Feb 1981,1981-02-21
3196,3/1/99,1999-03-01
3197,Monday April 19 1993,1993-04-19
3198,Jul 7 1992,1992-07-07
3199,Monday January 19 2015,2015-01-19
3200,3 December 1974,1974-12-03
3201,8 August 1975,1975-08-08
3202,Monday June 11 2018,2018-06-11
3203,30 October 2009,2009-10-30
3204,6 Jan 2001,2001-01-06
3205,19 April 2014,2014-04-19
3206,7 June 2014,2014-06-07
3207,01 Nov 1996,1996-11-01
3208,Wednesday November 22 1989,1989-11-22
3209,6/21/92,1992-06-21
3210,Tuesday April 28 2015,2015-04-28
3211,Saturday August 23 1997,1997-08-23
3212,26 Aug 2015,2015-08-26
3213,Tuesday October 26 2021,2021-10-26
3214,November 24 1983,1983-11-24
3215,Monday November 17 1997,1997-11-17
3216,24 January 1992,1992-01-24
3217,01.05.99,1999-05-01
3218,30 March 1977,1977-03-30
3219,May 8 1996,1996-05-08
3220,Thursday January 2 1997,1997-01-02
3221,Jan 31 1986,1986-01-31
3222,06.09.17,2017-09-06
3223,27.05.21,2021-05-27
3224,14 Apr 1996,1996-04-14
3225,Sunday April 6 1986,1986-04-06
3226,31 Dec 1998,1997-12-31
3227,20 Jan 2002,2002-01-20
3228,Thursday May 27 1982,1982-05-27
3229,November 20 1988,1988-11-20
3230,Monday April 1 1996,1996-04-01
3231,Dec 18 1974,1974-12-18
3232,Wednesday March 26 2014,2014-03-26
3233,May 23 2020,2020-05-23
3234,Friday September 4 1992,1992-09-04
3235,23 February 2003,2003-02-23
3236,2 January 1998,1998-01-02
3237,30 July 1984,1984-07-30
3238,19 October 2017,2017-10-19
3239,Tuesday October 30 1984,1984-10-30
3240,September 9 2002,2002-09-09
3241,8 May 1982,1982-05-08
3242,Tuesday December 15 1992,1992-12-15
3243,Monday February 18 2008,2008-02-18
3244,Monday April 11 2005,2005-04-11
3245,February 5 1970,1970-02-05
3246,July 30 1987,1987-07-30
3247,Jan 21 2003,2003-01-21
3248,16 08 10,2010-08-16
3249,November 17 2002,2002-11-17
3250,29 January 1976,1976-01-29
3251,Wednesday June 15 2016,2016-06-15
3252,Saturday November 26 1977,1977-11-26
3253,August 9 1999,1999-08-09
3254,Sunday September 9 1990,1990-09-09
3255,Wednesday January 24 1973,1973-01-24
